This file was created by CMPT_ME_RETS using the 202309 CRSP database.  It contains,,,,,,,,,,,,,,,,,,,
value- and equal-weighted returns for size portfolios.  Each record contains returns for:,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Negative (not used)  30%  40%  30%     5 Quintiles    10 Deciles,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
The portfolios are constructed at the end of Jun.  The annual returns are from January,,,,,,,,,,,,,,,,,,,
to December.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Missing data are indicated by -99.99 or -999.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
  Equal Weight Returns -- Monthly,,,,,,,,,,,,,,,,,,,
Date,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,02-Dec,03-Dec,04-Dec,05-Dec,06-Dec,07-Dec,08-Dec,09-Dec,Hi 10
200308,-99.99,5.3,5.18,3.69,5.41,4.61,5.33,4.94,3.35,5.58,4.77,4.5,4.75,5.34,5.31,5.55,4.32,4.02,2.6
200309,-99.99,4.24,-1.92,-1.46,5.05,-2.13,-1.85,-1.27,-1.6,6.29,0.45,-1.91,-2.39,-2.22,-1.41,-1.33,-1.2,-1.49,-1.72
200310,-99.99,8.88,8.39,7.25,8.87,8.9,8.37,7.94,6.74,8.86,8.89,8.96,8.82,8.35,8.39,7.71,8.18,6.95,6.5
200311,-99.99,4.24,3.35,2.15,4.37,3.36,3.31,2.98,1.89,4.55,3.72,3.31,3.42,3.08,3.6,3.33,2.62,2.34,1.4
200312,-99.99,3.65,2.8,4,3.75,2.94,2.77,2.8,4.49,4.02,2.8,2.88,3.01,2.42,3.19,2.5,3.11,3.72,5.35
200401,-99.99,9.17,3.54,1.93,9.78,4.48,3.13,2.75,1.81,10.78,6.2,4.66,4.27,3.18,3.07,3.33,2.15,2.43,1.11
200402,-99.99,0.63,1.92,2.19,0.69,0.79,1.93,2.43,2.16,0.78,0.36,0.18,1.49,1.04,3,2.6,2.25,2.3,1.99
200403,-99.99,0.26,0.81,-0.7,0.2,0.88,1.03,-0.31,-0.87,0.5,-0.88,0.68,1.12,1.14,0.89,-0.25,-0.38,-0.4,-1.39
200404,-99.99,-3.22,-3.5,-1.97,-3.07,-4.21,-3.05,-3.2,-1.45,-2.45,-5.27,-4.26,-4.16,-2.64,-3.55,-3.5,-2.9,-1.78,-1.09
200405,-99.99,-0.81,1.72,1.98,-1.09,1.37,1.72,2.27,1.62,-1.11,-1.02,1.19,1.59,1.75,1.7,1.93,2.63,2.15,1.03
200406,-99.99,2.44,3.64,2.12,2.04,5.23,3.02,2.34,2.1,1.19,5.02,5.24,5.21,3.27,2.72,2.52,2.14,2.56,1.59
200407,-99.99,-7.12,-5.87,-4.43,-7.16,-6.71,-5.79,-5.26,-3.77,-6.48,-9.71,-6.79,-6.63,-5.94,-5.62,-4.95,-5.58,-3.64,-3.9
200408,-99.99,-1.59,-1.17,-0.06,-1.73,-1.11,-0.91,-0.6,0.22,-1.85,-1.3,-0.38,-1.93,-0.51,-1.37,-0.65,-0.55,0.27,0.17
200409,-99.99,4.15,4.46,3.01,3.96,5.79,3.96,3.4,2.95,3.58,5.38,5.83,5.75,4.34,3.51,3.68,3.11,3.91,1.95
200410,-99.99,1.74,2.25,2.24,1.61,2.39,2.43,2.6,1.88,1.47,2.16,2.81,1.92,2.23,2.67,2.33,2.87,2.91,0.82
200411,-99.99,9.55,7.65,5.6,9.54,9.29,7.26,6.75,4.91,9.37,10.17,9.66,8.89,7.72,6.72,6.71,6.8,5.5,4.32
200412,-99.99,7.05,3.83,3.74,7.37,3.72,3.75,4.55,3.67,8.37,3.63,4.37,3.01,3.28,4.3,5.23,3.84,3.5,3.86
200501,-99.99,-3.66,-3.33,-2.76,-3.53,-4.32,-3.63,-2.75,-2.28,-3.14,-4.98,-4.75,-3.82,-4.32,-2.84,-1.95,-3.6,-1.65,-2.93
200502,-99.99,0.44,2.4,2.27,0.27,2.41,1.84,2.53,2.29,0.49,-0.56,1.89,3,1.99,1.67,2.79,2.24,3.35,1.19
200503,-99.99,-3.53,-1.94,-1.15,-3.62,-2.51,-2.22,-0.99,-1.16,-3.56,-3.83,-2.74,-2.26,-2.6,-1.78,-0.86,-1.13,-0.6,-1.74
200504,-99.99,-6.3,-5.29,-2.91,-6.26,-6.56,-5.2,-4,-2.16,-6.02,-7.13,-6.63,-6.48,-5.69,-4.64,-3.79,-4.21,-2.85,-1.45
200505,-99.99,4.55,6.77,4.52,4.2,7.63,6.43,5.91,3.78,3.54,6.61,7.46,7.83,6.93,5.87,6.02,5.8,3.91,3.65
200506,-99.99,3.76,3.07,1.5,3.72,3.89,2.9,2.3,1.22,3.36,5,4.08,3.67,3.19,2.56,2.59,2,2.31,0.11
200507,-99.99,7.06,5.74,4.95,7,6.92,5.56,5.57,4.62,7.17,6.37,7.55,6.12,5.95,5.11,5.59,5.55,4.96,4.25
200508,-99.99,-1.11,-1.23,-0.94,-1.04,-1.55,-1.36,-0.89,-0.94,-0.81,-1.87,-1.74,-1.31,-1.75,-0.91,-0.82,-0.95,-1.06,-0.8
200509,-99.99,0.52,0.66,0.96,0.61,0.29,0.51,0.63,1.1,0.84,-0.24,-0.24,0.97,0.44,0.59,0.57,0.69,1.72,0.43
200510,-99.99,-3.43,-3.08,-2,-3.53,-2.89,-3.13,-2.51,-1.84,-3.78,-2.6,-2.59,-3.28,-3.43,-2.8,-2.71,-2.3,-2.55,-1.07
200511,-99.99,3.26,4.92,4.16,3.07,4.81,5.36,4.47,3.8,2.44,5.37,4.83,4.8,5.02,5.75,4.12,4.84,4.21,3.35
200512,-99.99,1.04,0.16,0.7,1.11,-0.02,0.32,0.92,0.57,1.49,-0.29,0.45,-0.62,-0.48,1.21,0.91,0.94,0.72,0.41
200601,-99.99,8.84,6.83,3.52,8.85,8.57,6.85,4.31,3.34,8.68,9.46,8.8,8.28,7.93,5.64,4.75,3.84,3.9,2.74
200602,-99.99,0.9,-0.46,0.39,0.98,-0.19,-0.54,0.44,0.21,1.45,-0.73,0.27,-0.78,-0.59,-0.48,0.17,0.72,-0.26,0.71
200603,-99.99,4.79,3.64,1.76,4.84,4.45,3.66,2.44,1.36,4.93,4.52,4.42,4.48,4.33,2.92,2.37,2.51,1.58,1.12
200604,-99.99,0.62,0.51,1.11,0.6,0.55,0.3,1.03,1.32,0.91,-0.5,0.77,0.27,0.23,0.37,1.33,0.71,1.1,1.56
200605,-99.99,-5.18,-4.54,-2.95,-5.28,-4.78,-4.44,-3.56,-2.72,-5.17,-5.64,-4.4,-5.27,-5.47,-3.29,-3.71,-3.39,-3.46,-1.92
200606,-99.99,-1.03,-0.66,-0.03,-1.12,-0.34,-0.83,-0.75,0.38,-1.36,-0.24,-0.32,-0.38,-0.65,-1.02,-0.69,-0.81,0.5,0.25
200607,-99.99,-3.69,-3.84,-1.48,-3.66,-3.88,-3.68,-3.55,-0.61,-3.6,-3.91,-3.87,-3.89,-3.78,-3.56,-4.16,-2.99,-0.91,-0.3
200608,-99.99,1.97,2.37,2.36,1.78,3.11,2.43,2.17,2.39,1.37,3.39,3.64,2.49,2.69,2.1,2.03,2.3,2.58,2.2
200609,-99.99,0.73,1.17,2.25,0.65,1.12,1.13,2.01,2.39,0.7,0.44,1.5,0.7,1.2,1.05,2.01,2.01,2.09,2.7
200610,-99.99,5.12,4.99,3.67,5.03,5.74,5.13,4.06,3.32,4.64,6.52,5.95,5.51,5.39,4.81,3.84,4.27,3.46,3.16
200611,-99.99,2.33,3.46,2.72,2.24,2.66,4.09,3.83,2.09,2.31,1.99,3.07,2.19,3.96,4.25,3.85,3.82,3.01,1.13
200612,-99.99,1.78,0.31,0.57,2.02,-0.01,0.21,0.29,0.81,2.23,1.24,-0.35,0.38,0.14,0.31,0.43,0.16,-0.01,1.65
200701,-99.99,2.34,2.39,2.72,2.37,1.65,2.68,3.37,2.39,2.84,0.57,2.04,1.22,2.32,3.14,3.47,3.29,2.84,1.92
200702,-99.99,0.29,0.16,-0.35,0.35,-0.37,0.46,0.16,-0.52,0.62,-0.69,-0.27,-0.48,0.22,0.76,0.41,-0.07,0.39,-1.46
200703,-99.99,-0.02,1.31,0.9,-0.1,0.47,2.08,0.97,0.96,-0.27,0.52,0.75,0.16,2.48,1.57,1.17,0.79,0.76,1.17
200704,-99.99,1.92,3.12,4.09,1.93,1.85,3.46,4,4.16,2.2,0.94,1.77,1.94,3.15,3.86,4.04,3.97,3.95,4.37
200705,-99.99,1.54,4.71,3.7,1.33,3.68,5.36,4.15,3.43,0.85,3.12,3.37,4.02,5.4,5.3,4.13,4.18,3.26,3.6
200706,-99.99,-0.28,-1.54,-1.86,-0.14,-1.83,-1.03,-1.99,-1.72,-0.07,-0.39,-1.53,-2.18,-1.29,-0.7,-1.85,-2.12,-1.55,-1.89
200707,-99.99,-5.47,-5.23,-3.34,-5.31,-6.41,-4.84,-4.55,-2.88,-4.76,-7.48,-6.75,-5.98,-5.21,-4.39,-4.97,-4.15,-2.8,-2.96
200708,-99.99,-1.81,0.51,0.58,-2.36,2.06,0.53,-0.27,0.68,-3.31,1.41,2.56,1.43,1.68,-0.85,-0.97,0.4,-0.4,1.8
200709,-99.99,1.16,2.07,3.2,1.25,0.8,2.4,2.31,3.87,1.38,0.73,0.49,1.19,2,2.88,2.63,2.01,3.59,4.16
200710,-99.99,0.5,2.17,1.94,0.34,2.14,2.24,1.61,1.92,0.06,1.44,1.73,2.67,2.2,2.29,1.22,1.97,1.62,2.24
200711,-99.99,-9.54,-6.35,-4.74,-9.72,-7.77,-6.26,-5.43,-4.07,-9.83,-9.32,-8.07,-7.4,-6.24,-6.3,-4.89,-5.93,-4.08,-4.06
200712,-99.99,-1.67,-1.11,-1.12,-1.8,-0.25,-1.61,-1.71,-1,-2.11,-0.58,-0.65,0.26,-1.76,-1.44,-2.1,-1.34,-0.41,-1.62
200801,-99.99,-5.13,-5.15,-5.08,-5.03,-6.01,-5.14,-4.39,-5.06,-4.36,-7.67,-5.91,-6.13,-4.77,-5.58,-3.63,-5.1,-5.19,-4.93
200802,-99.99,-2.64,-3.34,-3.18,-2.7,-3.08,-2.92,-3.27,-2.96,-2,-5.44,-2.19,-4.23,-4.85,-0.65,-2.95,-3.57,-3.32,-2.59
200803,-99.99,-3.07,-1.35,-1.93,-3.57,0.67,-1.57,-2.62,-2.05,-4.39,-0.38,0.86,0.41,-1.84,-1.26,-3.59,-1.72,-2.78,-1.3
200804,-99.99,1.04,5.56,5.32,0.81,3.15,7.24,4.83,5.54,0.4,2.39,2.85,3.54,6.09,8.6,4.74,4.91,6.17,4.88
200805,-99.99,3.13,4.83,2.87,2.92,5.06,4.58,4.18,2.28,2.85,3.18,4.74,5.47,4.76,4.36,4.44,3.93,2.98,1.56
200806,-99.99,-9.27,-10.16,-10.31,-9,-10.56,-10.46,-10.85,-9.7,-8.25,-11.88,-11.29,-9.64,-11,-9.82,-10.27,-11.4,-9.21,-10.2
200807,-99.99,1.22,1.41,-2.01,0.75,4.21,1.16,-2.24,-1.87,-0.85,6.49,4.44,3.91,1.03,1.31,-2.2,-2.28,-2.7,-0.99
200808,-99.99,2.06,4.01,1.01,1.76,4.99,3.39,2.01,0.44,1.04,4.29,4.1,6.14,3.45,3.33,1.98,2.04,-0.02,0.92
200809,-99.99,-11.25,-9.92,-12.67,-11.74,-7.63,-10.81,-12.82,-12.26,-12.95,-7.47,-7.93,-7.24,-11.11,-10.46,-12.21,-13.42,-13.18,-11.31
200810,-99.99,-21.47,-22.24,-20.63,-21.16,-23.18,-21.66,-22.27,-20.09,-20.74,-22.62,-23.54,-22.71,-22.14,-21.11,-22.94,-21.63,-22.67,-17.41
200811,-99.99,-15.63,-12.01,-9.58,-15.98,-12.9,-11.76,-11.16,-9.1,-16.68,-13.56,-13.24,-12.46,-13.75,-9.52,-11.89,-10.46,-10.9,-7.24
200812,-99.99,2.02,5.68,3.63,1.14,7.28,5.46,4.9,2.91,-0.44,6.59,7.87,6.51,5.08,5.89,4.84,4.95,3.5,2.3
200901,-99.99,-2.36,-8.55,-6.4,-1.3,-9.8,-8.66,-5.67,-6.43,1.95,-12.35,-9.28,-10.47,-9.66,-7.54,-4.99,-6.33,-6.08,-6.81
200902,-99.99,-11.82,-12.24,-10.61,-11.56,-13.42,-11.62,-10.83,-11.1,-11.2,-12.77,-13.49,-13.33,-11.97,-11.22,-11.99,-9.7,-11.06,-11.14
200903,-99.99,13.08,12.51,9.92,13.28,13.12,11.19,10.3,10.53,12.56,15.7,11.76,14.88,11.24,11.15,11.83,8.8,9.72,11.38
200904,-99.99,21.99,23.26,17.87,21.42,24.44,24,20.57,17.16,20.13,25.65,25.63,22.9,26.12,21.63,22.01,19.16,21.75,12.37
200905,-99.99,11.22,6.22,7.53,12,6.84,5.2,6.82,7.83,14.02,5.4,6.33,7.5,5.17,5.23,6.63,6.99,7.72,7.94
200906,-99.99,5.12,0.75,-0.45,5.43,2.3,0.78,0.11,-0.83,5.88,3.96,3.17,1.16,1.59,-0.12,-0.03,0.24,-0.63,-1.04
200907,-99.99,8.71,9.48,8.36,8.31,10.22,10.16,8.57,8.1,7.76,10.05,10.99,9.13,10.52,9.76,8.32,8.83,8.7,7.49
200908,-99.99,8.03,3.84,4.25,8.98,3.38,3.37,4.73,3.52,10.51,4.27,2.52,4.57,3.66,3.04,3.84,5.64,3.94,3.08
200909,-99.99,7.72,6.3,5.01,7.65,7.15,6.49,6.48,4.37,7.8,7.19,8.16,5.74,5.95,7.11,6.73,6.23,4.83,3.9
200910,-99.99,-7.39,-5.86,-3.07,-7.32,-7.37,-5.78,-4.34,-2.49,-6.9,-8.61,-7.75,-6.84,-6.44,-5.03,-4.49,-4.18,-3.13,-1.82
200911,-99.99,0.73,3.65,5.09,0.4,2.51,3.78,4.55,5.78,0.1,1.3,2.57,2.41,3.37,4.25,5.28,3.8,4.58,7.06
200912,-99.99,6.74,7.43,4.59,6.31,8.91,7.49,6.09,3.45,5.41,8.96,9.16,8.57,7.66,7.3,5.46,6.74,4.77,2.06
201001,-99.99,0.69,-2.86,-3.28,1.29,-2.45,-3.12,-3.28,-3.25,3.08,-4.01,-2.59,-2.25,-3.41,-2.8,-3.21,-3.35,-2.91,-3.6
201002,-99.99,3.59,4.52,4.24,3.59,3.64,5.13,4.98,3.51,2.88,5.65,3.61,3.68,5.48,4.73,4.35,5.62,4.02,2.97
201003,-99.99,8.09,8.27,6.61,8.09,8.58,8.08,7.5,5.93,7.94,8.5,8.08,9.28,7.84,8.36,7.1,7.92,5.94,5.91
201004,-99.99,9.77,4.98,2.44,10.49,5.47,5,4.33,1.89,11.4,7.87,5.9,4.86,6.04,3.8,5.14,3.5,2.58,1.15
201005,-99.99,-8.54,-7.44,-7.22,-8.71,-7.49,-7.45,-7.12,-7.55,-8.63,-8.93,-7.64,-7.29,-7.88,-6.96,-7.63,-6.59,-7.39,-7.72
201006,-99.99,-8.46,-7.16,-5.58,-8.61,-7.64,-7.15,-6.35,-5.28,-8.87,-7.85,-7.69,-7.56,-7.68,-6.54,-6.55,-6.15,-5.08,-5.49
201007,-99.99,4.93,6.99,7.38,4.63,6.89,7.08,7.34,7.17,4.09,6.39,6.84,6.94,7.5,6.64,6.86,7.74,7.01,7.33
201008,-99.99,-7.5,-6.25,-4.44,-7.44,-7.28,-6.48,-4.8,-4.37,-6.84,-9.4,-7.87,-6.57,-7.41,-5.54,-5.09,-4.55,-4.43,-4.3
201009,-99.99,10.28,12.82,10.39,9.84,13.32,13.07,10.9,9.95,9.04,12.48,13.01,13.7,13.38,12.75,10.65,11.12,10.51,9.37
201010,-99.99,4.71,3.15,4.01,4.79,3.55,3.92,3.01,4.01,4.51,5.72,4.19,2.76,3.8,4.04,1.81,4,3.5,4.54
201011,-99.99,1.93,3.5,1.34,1.7,3.59,3.88,2.34,0.5,0.84,4.54,3.38,3.84,3.85,3.92,1.87,2.74,1.09,-0.12
201012,-99.99,8.93,8.12,6.68,8.84,8.92,8.01,7.45,6.6,8.64,9.49,9.48,8.23,8.7,7.3,8.2,6.82,7.06,6.11
201101,-99.99,2.29,1.19,2.16,2.62,0.37,1.27,2.33,1.98,4.37,-3.02,0.24,0.51,0.21,2.36,2.16,2.48,1.69,2.28
201102,-99.99,4.09,4.81,3.82,3.74,5.59,5.22,4.07,3.56,3.6,4.17,6.27,4.74,5.04,5.4,3.86,4.25,3.8,3.31
201103,-99.99,0.8,2.23,1.31,0.49,2.24,2.84,2.08,0.6,-0.2,2.69,2.68,1.7,2.51,3.17,1.56,2.51,1.15,0.01
201104,-99.99,0.51,3.06,3.15,0.31,2.12,3.31,2.91,3.4,-0.13,1.72,1.68,2.66,3.36,3.26,3.12,2.73,3.52,3.27
201105,-99.99,-2.75,-1.24,-0.4,-2.67,-2.15,-1.4,-0.72,-0.61,-2.65,-2.74,-3.24,-0.81,-1.78,-1.01,-1.54,-0.04,-0.44,-0.78
201106,-99.99,-2.94,-1.81,-1.8,-3.04,-1.73,-2.14,-2.29,-1.55,-2.8,-3.78,-2.34,-0.99,-2.43,-1.83,-2.37,-2.22,-1.55,-1.54
201107,-99.99,-1.8,-4.21,-3.28,-1.41,-4.11,-4.34,-3.62,-3.21,-1.05,-2.76,-4.01,-4.25,-4.62,-3.99,-3.84,-3.41,-3.86,-2.47
201108,-99.99,-10.38,-8.59,-6.29,-10.42,-9.85,-8.36,-7.54,-5.82,-10.26,-11.03,-10.13,-9.46,-8.1,-8.68,-7.92,-7.15,-5.85,-5.79
201109,-99.99,-10.96,-11.64,-8.82,-10.85,-11.69,-11.66,-10.65,-8.16,-10.59,-11.84,-11.55,-11.88,-11.51,-11.86,-11.24,-10.05,-8.5,-7.78
201110,-99.99,10.48,16.4,12.87,9.35,16.81,16.54,15.03,12.19,7.5,16.21,16.99,16.55,16.4,16.73,15.88,14.16,11.94,12.48
201111,-99.99,-2.5,-0.53,-0.44,-2.82,-0.43,-0.95,-0.32,-0.47,-3.27,-1.17,-0.7,-0.06,-2.21,0.64,-0.24,-0.4,-0.7,-0.21
201112,-99.99,0.14,-0.01,-0.45,0.18,0.03,0.01,-0.44,-0.4,0.04,0.69,-0.07,0.17,0.19,-0.23,-0.32,-0.55,-0.97,0.25
201201,-99.99,10.26,7.18,6.66,10.58,7.95,7.3,7.1,6.25,10.81,9.74,8.42,7.28,7.33,7.25,6.75,7.45,6.91,5.49
201202,-99.99,3.88,4.02,4.54,4.04,3.26,4.03,4.74,4.37,4.84,1.15,3.01,3.6,3.23,5.07,4.62,4.85,4.36,4.4
201203,-99.99,3.87,1.89,2.21,4.23,2.13,1.57,1.66,2.52,4.58,2.97,1.86,2.51,2.58,0.25,1.71,1.6,2.23,2.85
201204,-99.99,-1.5,-1.27,-0.88,-1.25,-2.18,-1.57,-0.82,-0.82,-0.77,-2.99,-2.88,-1.22,-1.73,-1.37,-0.64,-1,-0.94,-0.69
201205,-99.99,-6.82,-7.17,-7.51,-6.67,-6.95,-7.63,-8.26,-6.87,-6.19,-8.43,-7.64,-5.99,-7.61,-7.66,-7.79,-8.73,-7.02,-6.7
201206,-99.99,4.06,3.65,2.91,3.76,5.45,3.6,1.9,3.36,3.05,6.27,5.75,5.05,4.08,2.96,1.76,2.05,3.27,3.47
201207,-99.99,-1.29,-1.16,0.06,-1.18,-1.73,-1.33,-0.51,0.53,-0.85,-2.22,-1.98,-1.5,-2.32,-0.26,-0.22,-0.81,0.54,0.52
201208,-99.99,2.2,3.67,2.99,2.03,2.86,4.29,4.12,2.55,1.81,2.74,3.28,2.47,4.66,3.89,4.43,3.81,2.73,2.34
201209,-99.99,4.62,2.73,2.55,4.46,4.51,2.58,2.15,2.52,4.62,3.97,5.6,3.49,2.18,3.02,1.7,2.61,2.34,2.73
201210,-99.99,-2.44,-1.47,-0.78,-2.38,-2.75,-0.83,-0.36,-1.22,-1.78,-4.24,-2.8,-2.7,-0.58,-1.1,-0.74,0.04,-1.62,-0.78
201211,-99.99,-0.41,1.68,1.41,-0.6,0.55,2.31,2.13,1.32,-1.32,1.58,0.8,0.32,2.36,2.26,2.68,1.57,1.5,1.12
201212,-99.99,2.37,3.08,2.18,2.09,3.7,3.23,2.6,1.83,1.19,4.81,4.12,3.31,3.35,3.09,2.37,2.83,2.26,1.36
201301,-99.99,7.73,6.82,6.69,7.96,6.56,6.38,7.58,6.37,8.98,4.84,6.32,6.78,6.28,6.48,7.86,7.29,6.65,6.06
201302,-99.99,1,1.18,1.1,0.91,1.15,1.31,1.12,1.31,1.15,0.16,1.52,0.8,1.33,1.29,1.54,0.7,1.65,0.94
201303,-99.99,4.27,4.61,4.47,4.23,4.45,4.73,4.54,4.54,4.01,4.89,4.54,4.36,4.6,4.88,4.76,4.32,4.44,4.65
201304,-99.99,-0.47,-0.21,1.44,-0.38,-0.7,-0.52,0.87,1.68,-0.27,-0.7,-1.01,-0.4,-0.24,-0.83,0.77,0.99,1.7,1.65
201305,-99.99,5.45,5.11,2.39,5.29,6.01,4.66,3.75,2.43,4.94,6.32,6.42,5.63,4.94,4.35,5.17,2.3,2.26,2.62
201306,-99.99,0.41,-0.7,-1.25,0.31,0.39,-0.79,-1.78,-0.77,0.27,0.44,0.97,-0.16,-0.08,-1.56,-1.41,-2.15,-0.44,-1.14
201307,-99.99,8.08,7,6.05,8.15,6.98,7.66,6.74,5.69,8.06,8.44,7.68,6.21,7.59,7.74,6.75,6.73,5.66,5.72
201308,-99.99,-1.84,-2.68,-2.34,-1.61,-2.73,-2.86,-2.53,-2.44,-1.24,-2.89,-3.15,-2.27,-3.51,-2.11,-2.89,-2.15,-2.52,-2.36
201309,-99.99,6.16,5.82,4.36,6.11,6.37,5.6,5.36,3.96,5.75,7.37,6.43,6.31,5.32,5.91,5.56,5.14,4,3.92
201310,-99.99,2.13,2.91,3.74,2,2.15,3.77,3.34,4.02,2.19,1.32,2.93,1.29,3.86,3.65,3.49,3.19,3.44,4.66
201311,-99.99,4.94,3.76,2.41,5.04,4.59,3.8,2.05,2.6,4.63,6.44,4.38,4.82,3.59,4.05,2.06,2.03,2.23,3.01
201312,-99.99,2.87,2.69,3.05,2.89,2.44,2.96,3.23,2.86,3.23,1.71,2.78,2.06,2.97,2.94,3.04,3.43,2.88,2.83
201401,-99.99,1.95,-2.99,-2.81,2.69,-2.93,-2.65,-2.83,-2.81,4.4,-3.14,-2.32,-3.59,-2.94,-2.31,-2.84,-2.81,-2.29,-3.39
201402,-99.99,4.27,4.92,5.46,4.25,4.3,5.28,5.52,5.24,4.18,4.51,4.38,4.22,4.72,5.92,5.17,5.89,5.78,4.64
201403,-99.99,0.14,-0.26,0.35,0.08,0.11,-0.34,0.02,0.49,-0.07,0.58,0.49,-0.31,-0.46,-0.19,-0.03,0.09,0.09,0.92
201404,-99.99,-5.09,-2.59,-0.29,-5.24,-3.94,-2.5,-1.32,0.27,-5.27,-5.16,-4.23,-3.62,-2.75,-2.21,-1.26,-1.38,-0.08,0.66
201405,-99.99,-0.77,1.01,2.36,-0.89,0.09,1.38,1.76,2.39,-0.94,-0.7,-0.11,0.31,1.67,1.04,1.25,2.32,2.15,2.65
201406,-99.99,4.53,5.28,2.81,4.14,6.35,5.08,4.26,2.4,3.79,5.31,6.8,5.86,5.06,5.09,4.88,3.6,2.64,2.14
201407,-99.99,-5.29,-5.35,-2.2,-4.95,-6.22,-5.76,-3.63,-2.05,-4.3,-7.27,-6.91,-5.29,-6.2,-5.31,-4.57,-2.51,-2.18,-1.91
201408,-99.99,3.58,5.17,4.47,3.19,5.25,5.08,5.28,4.25,3.06,3.65,5.42,5.02,4.69,5.48,5.58,4.93,4.71,3.74
201409,-99.99,-5.18,-5.29,-2.47,-5.08,-5.57,-5.58,-4.08,-1.91,-4.48,-7.2,-5.65,-5.47,-5.51,-5.64,-4.44,-3.64,-2.3,-1.48
201410,-99.99,2.29,4.25,2.8,1.44,6.12,4.66,2.18,2.37,-0.07,6.73,6.22,5.98,5.11,4.2,0.9,3.7,2.67,2.04
201411,-99.99,-1.03,0.41,2.57,-1.19,-0.39,0.94,1.55,2.55,-1.11,-1.46,-0.28,-0.52,1.17,0.71,0.66,2.6,2.63,2.46
201412,-99.99,2.9,0.72,0.14,2.74,2.63,0.72,0.27,-0.13,1.98,5.37,3.62,1.29,1.51,-0.09,-0.1,0.71,-0.29,0.05
201501,-99.99,-3.22,-3.96,-2.66,-2.86,-4.98,-3.6,-2.37,-3.2,-1.78,-6.59,-4.91,-5.06,-4.66,-2.52,-3.11,-1.5,-2.78,-3.66
201502,-99.99,6.2,7.61,6.61,5.74,7.69,8.05,7.76,6.04,5.35,7.08,8.3,6.87,7.84,8.27,7.73,7.8,6.15,5.93
201503,-99.99,-0.07,0.87,-0.87,-0.3,1.33,0.49,0.2,-1.31,-0.47,0.3,0.99,1.8,0.53,0.45,0.31,0.07,-1.19,-1.44
201504,-99.99,0.19,-0.25,0.63,0.35,-0.67,-0.47,0.25,1.27,0.72,-0.91,-0.54,-0.85,-0.37,-0.58,1.1,-0.75,0.96,1.6
201505,-99.99,0.62,1.41,0.93,0.51,1.4,1.73,0.99,0.46,0.21,1.56,1.13,1.78,1.24,2.23,0.19,1.94,0.25,0.68
201506,-99.99,0.44,-0.8,-1.97,0.24,0.69,-0.65,-1.73,-2.21,-0.65,3.36,1.34,-0.21,0.19,-1.52,-1.98,-1.44,-2.54,-1.85
201507,-99.99,-4.75,-1.26,0.94,-5.31,-2.05,-1.94,0.77,1.19,-5.28,-5.4,-2.13,-1.95,-2.36,-1.46,1.03,0.43,0.27,2.18
201508,-99.99,-3.71,-5.95,-5.58,-3.35,-5.84,-5.51,-6.05,-5.44,-2.75,-5.09,-5.39,-6.38,-6.47,-4.46,-6.21,-5.85,-4.62,-6.32
201509,-99.99,-6.23,-5.93,-3.91,-6.1,-6.74,-6.16,-4.91,-3.14,-5.64,-7.42,-6.82,-6.65,-6.07,-6.27,-4.47,-5.46,-3.29,-2.99
201510,-99.99,4.26,6,7.09,3.82,5.86,6.88,5.93,7.27,2.63,7.17,6.36,5.26,7.72,5.97,5.32,6.72,6.66,7.91
201511,-99.99,2.86,2.92,0.25,2.45,5.11,1.94,0.94,0.11,2.13,3.36,4.77,5.51,3.14,0.64,1.25,0.55,-0.23,0.47
201512,-99.99,-5.15,-4.96,-2.83,-5,-5.42,-5.33,-4.14,-2.27,-4.82,-5.52,-5.82,-4.92,-5.95,-4.65,-4.28,-3.96,-2.64,-1.89
201601,-99.99,-10.23,-9.28,-6.86,-9.91,-11.13,-9.12,-8.18,-6.08,-9.31,-11.57,-11.67,-10.47,-9.67,-8.51,-7.97,-8.45,-6.21,-5.93
201602,-99.99,-0.1,1.08,0.79,-0.49,0.91,1.52,0.93,1.22,-0.45,-0.61,1.68,-0.03,0.75,2.38,1.73,-0.08,2.1,0.3
201603,-99.99,7.62,9.71,8.09,7.35,9.06,10.43,9.19,7.3,6.75,9.02,8.82,9.35,10.97,9.83,8.79,9.7,8.14,6.42
201604,-99.99,4.6,2.77,2.17,4.55,3.83,3.14,2.8,1.56,4.97,3.37,4.85,2.57,3.66,2.57,2.31,3.44,1.41,1.72
201605,-99.99,-0.08,1.53,1.54,-0.51,1.93,1.08,2.01,1.17,-0.55,-0.39,1.88,2,0.43,1.8,1.79,2.31,0.97,1.38
201606,-99.99,0.11,-1.13,-0.5,0.07,-0.36,-0.79,-1.91,0.26,0.38,-0.78,0.29,-1.15,0.17,-1.85,-1.79,-2.07,0.99,-0.51
201607,-99.99,6.1,5.75,4.19,5.96,6.56,6.08,4.42,4.06,5.9,6.13,6.78,6.26,6.18,5.97,4.4,4.44,4.57,3.54
